Frame,Timestamp,ActorID,ActorType,Other_ActorID,Other_ActorType,CollisionPos,CollisionDegree
3468,165.10956471553072,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470833, y=300.732025, z=0.282872)","Vector3D(x=29.022583, y=25.276045, z=-4.701137)"
3469,165.15956471627578,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470833, y=300.732025, z=0.282872)","Vector3D(x=41.145752, y=36.179680, z=-6.689723)"
3469,165.15956471627578,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470833, y=300.732025, z=0.282872)","Vector3D(x=101.584480, y=89.323776, z=-16.516212)"
3469,165.15956471627578,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470039, y=300.734100, z=0.282801)","Vector3D(x=94.826515, y=83.381454, z=-15.417461)"
3469,165.15956471627578,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470039, y=300.734100, z=0.282801)","Vector3D(x=46.635281, y=41.006653, z=-7.582244)"
3470,165.20956471702084,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470039, y=300.734100, z=0.282801)","Vector3D(x=39.682255, y=34.892822, z=-6.451779)"
3470,165.20956471702084,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.470039, y=300.734100, z=0.282801)","Vector3D(x=95.828056, y=84.262131, z=-15.580300)"
3470,165.20956471702084,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=44.173023, y=38.841576, z=-7.181914)"
3470,165.20956471702084,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=75.373848, y=66.276627, z=-12.254732)"
3470,165.20956471702084,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=1.721249, y=1.513504, z=-0.279851)"
3471,165.2595647177659,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=73.677719, y=64.785210, z=-11.978965)"
3471,165.2595647177659,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=79.282349, y=69.713394, z=-12.890200)"
3471,165.2595647177659,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=77.567329, y=68.205368, z=-12.611361)"
3471,165.2595647177659,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.469276, y=300.736542, z=0.282739)","Vector3D(x=39.662014, y=34.875023, z=-6.448488)"
3472,165.30956471851096,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.468536, y=300.738770, z=0.282661)","Vector3D(x=83.569550, y=73.483154, z=-13.587238)"
3472,165.30956471851096,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.468536, y=300.738770, z=0.282661)","Vector3D(x=100.756187, y=88.595459, z=-16.381544)"
3472,165.30956471851096,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.468536, y=300.738770, z=0.282661)","Vector3D(x=37.585701, y=33.049309, z=-6.110909)"
3472,165.30956471851096,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.467686, y=300.741730, z=0.282668)","Vector3D(x=102.686241, y=90.292564, z=-16.695343)"
3472,165.30956471851096,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.467686, y=300.741730, z=0.282668)","Vector3D(x=69.646042, y=61.240139, z=-11.323471)"
3473,165.359564719256,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.467686, y=300.741730, z=0.282668)","Vector3D(x=38.184029, y=33.575424, z=-6.208189)"
3473,165.359564719256,135,vehicle.lincoln.mkz_2017,62,traffic.speed_limit.30,"Location(x=36.467686, y=300.741730, z=0.282668)","Vector3D(x=89.424500, y=79.375839, z=-14.606003)"
